Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
8,1,4,30,0,0,16,0.16,1.1,16,990
8,1,5,30,0,0,17,0.16,1.5,17,990
8,1,6,30,38,311,18,0.16,2,18,990
8,1,7,30,72,593,18,0.16,2.3000000000000000,20,990
8,1,8,30,88,742,19,0.16,2.5,22,990
8,1,9,30,96,829,19,0.16,2.9000000000000000,23,990
8,1,10,30,100,878,18,0.16,3.2,24,990
8,1,11,30,102,903,17,0.16,3.5,25,990
8,1,12,30,106,913,17,0.16,3.8000000000000000,26,990
8,1,13,30,125,883,16,0.16,4,26,990
8,1,14,30,123,869,16,0.16,3.9000000000000000,26,990
8,1,15,30,114,845,15,0.16,3.9000000000000000,25,990
8,1,16,30,268,70,15,0.16,3.7,24,990
8,1,17,30,89,708,15,0.16,3.1,23,990
8,1,18,30,64,564,16,0.16,2.2,21,990
8,1,19,30,27,255,16,0.16,1.6,19,990
8,1,20,30,0,0,15,0.16,1.4000000000000000,18,990
8,1,21,30,0,0,15,0.16,1.2000000000000000,17,990
8,1,22,30,0,0,14,0.16,1.1,17,990
8,1,23,30,0,0,14,0.16,1.1,17,990
8,2,0,30,0,0,14,0.16,1,17,990
8,2,1,30,0,0,14,0.16,0.6000000000000000,17,990
8,2,2,30,0,0,13,0.16,0.4,17,990
8,2,3,30,0,0,14,0.16,0.8,16,990
8,2,4,30,0,0,14,0.16,1.1,16,990
8,2,5,30,0,0,14,0.16,1.7000000000000000,16,990
8,2,6,30,40,54,15,0.16,2.6,17,990
8,2,7,30,116,199,15,0.16,3.1,19,990
8,2,8,30,207,192,17,0.16,3.6,22,990
8,2,9,30,284,276,18,0.16,4.4,23,990
8,2,10,30,364,111,19,0.16,4.9,25,990
8,2,11,30,199,728,20,0.16,5.2,26,990
8,2,12,30,208,735,20,0.16,5.5,26,990
8,2,13,30,458,165,21,0.16,5.6000000000000000,26,990
8,2,14,30,220,10,21,0.16,5.300000000000000,26,990
8,2,15,30,200,7,22,0.16,4.6000000000000000,25,990
8,2,16,30,267,273,22,0.16,3.9000000000000000,24,990
8,2,17,30,189,113,22,0.16,3.6,24,990
8,2,18,30,93,356,22,0.16,3.7,23,990
8,2,19,30,29,117,21,0.16,3.7,21,990
8,2,20,30,0,0,20,0.16,3.2,20,990
8,2,21,30,0,0,19,0.16,2.7,20,990
8,2,22,30,0,0,18,0.16,2.6,19,990
8,2,23,30,0,0,18,0.16,2.5,19,990
8,3,0,30,0,0,18,0.16,2.4000000000000000,19,990
8,3,1,30,0,0,18,0.16,2.3000000000000000,19,990
8,3,2,30,0,0,18,0.16,1.9000000000000000,19,990
8,3,3,30,0,0,18,0.16,1.3,18,990
8,3,4,30,0,0,18,0.16,0.8,18,990
8,3,5,30,0,0,18,0.16,0.5,18,990
8,3,6,30,43,176,19,0.16,0.7000000000000000,19,990
8,3,7,30,82,477,20,0.16,1.3,20,990
8,3,8,30,174,388,20,0.16,1.8,21,990
8,3,9,30,273,323,20,0.16,2.3000000000000000,22,990
8,3,10,30,361,270,20,0.16,2.8000000000000000,23,990
8,3,11,30,163,791,20,0.16,3.2,24,990
8,3,12,30,147,838,19,0.16,3.4000000000000000,25,990
8,3,13,30,135,860,18,0.16,3.4000000000000000,26,990
8,3,14,30,124,859,18,0.16,3.2,25,990
8,3,15,30,116,831,17,0.16,3.2,25,990
8,3,16,30,99,795,16,0.16,3.2,24,990
8,3,17,30,86,709,16,0.16,2.7,23,990
8,3,18,30,64,553,16,0.16,2.1,21,990
8,3,19,30,26,230,15,0.16,1.7000000000000000,19,990
8,3,20,30,0,0,14,0.16,1.5,17,990
8,3,21,30,0,0,13,0.16,1.3,16,990
8,3,22,30,0,0,13,0.16,1.2000000000000000,15,990
8,3,23,30,0,0,12,0.16,1.1,15,990
8,4,0,30,0,0,12,0.16,1,14,990
8,4,1,30,0,0,11,0.16,1,14,990
8,4,2,30,0,0,11,0.16,1,13,990
8,4,3,30,0,0,11,0.16,1.1,13,990
8,4,4,30,0,0,11,0.16,1,12,990
8,4,5,30,0,0,11,0.16,1.1,13,990
8,4,6,30,32,377,12,0.16,1.6,15,990
8,4,7,30,60,652,12,0.16,2,17,990
8,4,8,30,77,782,13,0.16,1.9000000000000000,20,1000
8,4,9,30,89,853,13,0.16,1.7000000000000000,21,1000
8,4,10,30,99,890,14,0.16,1.4000000000000000,22,1000
8,4,11,30,108,908,14,0.16,1.4000000000000000,23,1000
8,4,12,30,118,907,14,0.16,1.4000000000000000,23,990
8,4,13,30,453,143,15,0.16,1.5,24,990
8,4,14,30,125,873,15,0.16,1.5,24,990
8,4,15,30,127,826,15,0.16,1.6,24,990
8,4,16,30,128,740,14,0.16,1.7000000000000000,23,990
8,4,17,30,186,259,14,0.16,1.5,22,990
8,4,18,30,82,449,15,0.16,1.1,21,990
8,4,19,30,28,132,16,0.16,0.9,19,990
8,4,20,30,0,0,15,0.16,0.9,18,990
8,4,21,30,0,0,14,0.16,0.9,17,990
8,4,22,30,0,0,14,0.16,0.9,16,990
8,4,23,30,0,0,13,0.16,1,15,990
8,5,0,30,0,0,13,0.16,0.9,14,990
8,5,1,30,0,0,12,0.16,0.9,14,990
8,5,2,30,0,0,12,0.16,0.9,14,990
8,5,3,30,0,0,12,0.16,0.9,13,990
8,5,4,30,0,0,12,0.16,0.9,13,990
8,5,5,30,0,0,12,0.16,1,14,990
8,5,6,30,39,243,13,0.16,1.7000000000000000,16,990
8,5,7,30,81,527,14,0.16,2.1,18,990
8,5,8,30,105,677,15,0.16,2.3000000000000000,20,990
8,5,9,30,120,763,15,0.16,2.8000000000000000,22,990
8,5,10,30,138,798,15,0.16,2.8000000000000000,23,990
8,5,11,30,146,824,15,0.16,2.7,24,990
8,5,12,30,312,555,15,0.16,2.6,24,990
8,5,13,30,427,73,16,0.16,2.5,24,990
8,5,14,30,168,5,16,0.16,2.3000000000000000,24,990
8,5,15,30,154,1,16,0.16,2.1,23,990
8,5,16,30,177,4,16,0.16,1.8,23,990
8,5,17,30,183,188,17,0.16,1.6,22,990
8,5,18,30,88,277,18,0.16,1.3,21,990
8,5,19,30,25,45,18,0.16,1.2000000000000000,19,990
8,5,20,30,0,0,17,0.16,1.3,19,990
8,5,21,30,0,0,17,0.16,1.4000000000000000,19,990
8,5,22,30,0,0,17,0.16,1.3,18,990
8,5,23,30,0,0,17,0.16,1.3,18,990
8,6,0,30,0,0,17,0.16,1.4000000000000000,18,990
8,6,1,30,0,0,17,0.16,1.3,18,990
8,6,2,30,0,0,17,0.16,1.2000000000000000,17,990
8,6,3,30,0,0,17,0.16,1.1,17,990
8,6,4,30,0,0,17,0.16,1.2000000000000000,17,990
8,6,5,30,0,0,17,0.16,1.7000000000000000,17,990
8,6,6,30,18,0,17,0.16,2.3000000000000000,18,990
8,6,7,30,33,0,18,0.16,2.5,20,990
8,6,8,30,133,0,20,0.16,2.5,22,990
8,6,9,30,227,18,20,0.16,2.5,23,990
8,6,10,30,190,6,21,0.16,2.4000000000000000,25,990
8,6,11,30,406,90,21,0.16,2,26,990
8,6,12,30,451,116,22,0.16,1.5,26,990
8,6,13,30,392,44,22,0.16,1.3,27,980
8,6,14,30,412,111,22,0.16,1.5,27,980
8,6,15,30,332,316,21,0.16,2,27,980
8,6,16,30,274,126,21,0.16,2.1,26,980
8,6,17,30,167,306,21,0.16,1.8,25,990
8,6,18,30,98,311,22,0.16,1.3,24,990
8,6,19,30,23,53,22,0.16,1.1,22,990
8,6,20,30,0,0,21,0.16,1.2000000000000000,22,990
8,6,21,30,0,0,21,0.16,1.5,21,990
8,6,22,30,0,0,21,0.16,1.6,21,990
8,6,23,30,0,0,21,0.16,1.7000000000000000,21,990
8,7,0,30,0,0,21,0.16,1.8,21,990
8,7,1,30,0,0,21,0.16,1.9000000000000000,21,980
8,7,2,30,0,0,21,0.16,2.3000000000000000,21,980
8,7,3,30,0,0,21,0.16,2.6,21,980
8,7,4,30,0,0,20,0.16,2.3000000000000000,21,980
8,7,5,30,0,0,20,0.16,2.2,21,980
8,7,6,30,30,0,21,0.16,2.6,22,980
8,7,7,30,108,32,22,0.16,2.9000000000000000,23,980
8,7,8,30,173,20,22,0.16,3,24,980
8,7,9,30,260,41,23,0.16,2.9000000000000000,25,980
8,7,10,30,359,88,23,0.16,2.8000000000000000,26,980
8,7,11,30,419,245,23,0.16,2.6,27,980
8,7,12,30,426,332,23,0.16,2.5,27,980
8,7,13,30,443,245,23,0.16,2.5,27,980
8,7,14,30,414,213,23,0.16,2.4000000000000000,28,980
8,7,15,30,350,222,24,0.16,2.3000000000000000,28,980
8,7,16,30,273,146,24,0.16,2.1,27,980
8,7,17,30,182,112,24,0.16,1.7000000000000000,26,980
8,7,18,30,72,0,25,0.16,1.3,25,980
8,7,19,30,9,0,24,0.16,1.2000000000000000,24,980
8,7,20,30,0,0,23,0.16,1.3,24,990
8,7,21,30,0,0,23,0.16,1.3,23,990
8,7,22,30,0,0,23,0.16,1.2000000000000000,23,990
8,7,23,30,0,0,22,0.16,0.9,23,990
8,8,0,30,0,0,22,0.16,0.7000000000000000,22,990
8,8,1,30,0,0,22,0.16,1.2000000000000000,22,990
8,8,2,30,0,0,21,0.16,2.1,21,990
8,8,3,30,0,0,20,0.16,2.7,20,990
8,8,4,30,0,0,19,0.16,2.9000000000000000,20,990
8,8,5,30,0,0,19,0.16,3.1,19,990
8,8,6,30,39,102,19,0.16,3.2,19,990
8,8,7,30,106,241,19,0.16,3.1,20,990
8,8,8,30,17,0,19,0.16,2.9000000000000000,22,990
8,8,9,30,181,4,19,0.16,2.9000000000000000,23,990
8,8,10,30,106,0,20,0.16,2.8000000000000000,24,990
8,8,11,30,285,16,21,0.16,2.6,25,990
8,8,12,30,177,6,21,0.16,2.4000000000000000,25,990
8,8,13,30,303,18,21,0.16,2.3000000000000000,25,990
8,8,14,30,396,104,21,0.16,2.5,25,990
8,8,15,30,324,57,21,0.16,2.8000000000000000,24,990
8,8,16,30,238,36,21,0.16,3,23,990
8,8,17,30,180,167,21,0.16,2.9000000000000000,23,990
8,8,18,30,92,52,20,0.16,2.5,22,990
8,8,19,30,12,0,19,0.16,2.5,21,990
8,8,20,30,0,0,18,0.16,2.7,20,990
8,8,21,30,0,0,17,0.16,2.7,19,990
8,8,22,30,0,0,17,0.16,2.6,19,990
8,8,23,30,0,0,16,0.16,2.4000000000000000,18,990
8,9,0,30,0,0,16,0.16,2,18,990
8,9,1,30,0,0,16,0.16,1.7000000000000000,17,990
8,9,2,30,0,0,16,0.16,1.5,17,990
8,9,3,30,0,0,16,0.16,1.4000000000000000,16,990
8,9,4,30,0,0,15,0.16,1.2000000000000000,16,990
8,9,5,30,0,0,15,0.16,1.1,16,990
8,9,6,30,33,124,15,0.16,1.5,17,990
8,9,7,30,109,193,16,0.16,1.7000000000000000,19,990
8,9,8,30,169,384,16,0.16,1.9000000000000000,22,990
8,9,9,30,181,583,15,0.16,2,23,990
8,9,10,30,267,521,15,0.16,1.8,24,990
8,9,11,30,119,862,15,0.16,1.5,25,990
8,9,12,30,123,871,16,0.16,1.1,26,990
8,9,13,30,125,864,16,0.16,0.8,26,990
8,9,14,30,278,601,16,0.16,0.4,27,990
8,9,15,30,119,805,16,0.16,0.30000000000000000,26,990
8,9,16,30,240,353,16,0.16,0.4,26,990
8,9,17,30,164,300,17,0.16,0.6000000000000000,25,990
8,9,18,30,91,158,17,0.16,0.6000000000000000,24,990
8,9,19,30,19,0,18,0.16,0.6000000000000000,22,990
8,9,20,30,0,0,17,0.16,0.7000000000000000,22,990
8,9,21,30,0,0,17,0.16,0.8,21,990
8,9,22,30,0,0,17,0.16,0.9,20,990
8,9,23,30,0,0,17,0.16,1,20,990
8,10,0,30,0,0,18,0.16,0.9,19,990
8,10,1,30,0,0,18,0.16,0.9,19,990
8,10,2,30,0,0,18,0.16,0.9,18,990
8,10,3,30,0,0,18,0.16,0.8,18,990
8,10,4,30,0,0,18,0.16,0.8,18,990
8,10,5,30,0,0,18,0.16,0.6000000000000000,18,990
8,10,6,30,36,174,18,0.16,0.5,20,990
8,10,7,30,89,445,19,0.16,0.8,22,990
8,10,8,30,120,611,20,0.16,1.3,24,990
8,10,9,30,143,700,19,0.16,1.6,25,990
8,10,10,30,150,770,20,0.16,1.6,26,990
8,10,11,30,399,89,20,0.16,1.6,27,990
8,10,12,30,450,143,20,0.16,1.6,27,990
8,10,13,30,446,192,20,0.16,1.6,27,990
8,10,14,30,151,804,20,0.16,1.7000000000000000,28,990
8,10,15,30,143,765,19,0.16,1.7000000000000000,27,990
8,10,16,30,132,697,19,0.16,1.5,27,990
8,10,17,30,114,581,19,0.16,1.3,26,990
8,10,18,30,82,380,19,0.16,1.1,24,990
8,10,19,30,19,62,20,0.16,1,22,990
8,10,20,30,0,0,19,0.16,1.2000000000000000,21,990
8,10,21,30,0,0,18,0.16,1.5,20,990
8,10,22,30,0,0,17,0.16,1.6,19,990
8,10,23,30,0,0,17,0.16,1.5,18,990
8,11,0,30,0,0,17,0.16,1.4000000000000000,18,990
8,11,1,30,0,0,17,0.16,1.2000000000000000,17,990
8,11,2,30,0,0,16,0.16,1.1,17,990
8,11,3,30,0,0,16,0.16,0.9,17,990
8,11,4,30,0,0,16,0.16,0.8,16,990
8,11,5,30,0,0,16,0.16,0.9,17,990
8,11,6,30,37,134,17,0.16,1.1,19,990
8,11,7,30,96,415,18,0.16,1.4000000000000000,21,990
8,11,8,30,129,588,18,0.16,1.7000000000000000,23,990
8,11,9,30,148,691,18,0.16,2.1,24,990
8,11,10,30,154,764,18,0.16,2.3000000000000000,25,990
8,11,11,30,158,803,18,0.16,2,26,990
8,11,12,30,154,826,18,0.16,1.6,26,990
8,11,13,30,135,852,18,0.16,1,27,990
8,11,14,30,130,834,18,0.16,0.8,27,990
8,11,15,30,125,795,18,0.16,0.8,27,990
8,11,16,30,243,326,17,0.16,0.9,27,990
8,11,17,30,105,597,17,0.16,0.8,26,990
8,11,18,30,77,381,17,0.16,0.6000000000000000,25,990
8,11,19,30,16,55,17,0.16,0.5,24,990
8,11,20,30,0,0,16,0.16,0.6000000000000000,23,990
8,11,21,30,0,0,16,0.16,0.7000000000000000,22,990
8,11,22,30,0,0,16,0.16,0.8,20,990
8,11,23,30,0,0,16,0.16,0.9,19,990
8,12,0,30,0,0,16,0.16,1,19,990
8,12,1,30,0,0,16,0.16,1,18,990
8,12,2,30,0,0,16,0.16,1.1,18,990
8,12,3,30,0,0,16,0.16,1.2000000000000000,18,990
8,12,4,30,0,0,16,0.16,1.1,17,990
8,12,5,30,0,0,16,0.16,1.1,17,990
8,12,6,30,32,36,17,0.16,1.7000000000000000,19,990
8,12,7,30,84,456,18,0.16,2.2,21,990
8,12,8,30,110,628,19,0.16,2.3000000000000000,24,990
8,12,9,30,129,719,19,0.16,2.2,25,990
8,12,10,30,148,762,19,0.16,2.1,26,990
8,12,11,30,338,452,19,0.16,2.2,27,990
8,12,12,30,183,769,19,0.16,2.3000000000000000,26,990
8,12,13,30,363,442,20,0.16,2.3000000000000000,26,990
8,12,14,30,382,320,20,0.16,2.2,26,990
8,12,15,30,347,157,20,0.16,2.1,26,990
8,12,16,30,258,83,20,0.16,2.1,26,990
8,12,17,30,168,58,20,0.16,1.8,25,990
8,12,18,30,82,16,21,0.16,1.2000000000000000,23,990
8,12,19,30,9,0,20,0.15,1.2000000000000000,21,990
8,12,20,30,0,0,20,0.15,1.4000000000000000,21,990
8,12,21,30,0,0,20,0.15,1.6,21,990
8,12,22,30,0,0,20,0.15,1.7000000000000000,20,990
8,12,23,30,0,0,19,0.15,1.6,20,990
8,13,0,30,0,0,19,0.15,1.6,19,990
8,13,1,30,0,0,19,0.15,1.9000000000000000,19,990
8,13,2,30,0,0,18,0.15,2.3000000000000000,19,990
8,13,3,30,0,0,18,0.15,2.5,18,990
8,13,4,30,0,0,17,0.15,2.4000000000000000,17,990
8,13,5,30,0,0,17,0.15,2.7,17,990
8,13,6,30,31,205,17,0.15,3.4000000000000000,17,990
8,13,7,30,91,339,16,0.15,4,18,990
8,13,8,30,174,337,15,0.15,4.2,18,990
8,13,9,30,259,335,14,0.15,4.1000000000000000,20,990
8,13,10,30,362,192,13,0.15,4.1000000000000000,21,990
8,13,11,30,140,849,13,0.15,4.1000000000000000,22,990
8,13,12,30,139,873,13,0.15,4.1000000000000000,22,990
8,13,13,30,152,853,13,0.15,4.3,22,990
8,13,14,30,136,859,12,0.15,4.5,22,990
8,13,15,30,115,850,12,0.15,4.6000000000000000,21,990
8,13,16,30,95,818,11,0.15,4.6000000000000000,20,990
8,13,17,30,133,436,10,0.15,4.3,19,990
8,13,18,30,51,598,9,0.15,3.3000000000000000,17,990
8,13,19,30,15,151,9,0.15,2.3000000000000000,15,990
8,13,20,30,0,0,10,0.15,1.9000000000000000,13,990
8,13,21,30,0,0,10,0.15,1.6,13,990
8,13,22,30,0,0,10,0.15,1.6,12,990
8,13,23,30,0,0,10,0.15,1.8,12,990
8,14,0,30,0,0,10,0.15,1.8,12,990
8,14,1,30,0,0,10,0.15,1.7000000000000000,11,990
8,14,2,30,0,0,10,0.15,1.7000000000000000,11,990
8,14,3,30,0,0,9,0.15,1.6,10,990
8,14,4,30,0,0,9,0.15,1.5,10,990
8,14,5,30,0,0,9,0.15,1.7000000000000000,10,990
8,14,6,30,26,353,9,0.15,2.2,11,1000
8,14,7,30,59,639,9,0.15,2.8000000000000000,14,1000
8,14,8,30,76,785,8,0.15,3.2,16,1000
8,14,9,30,88,863,8,0.15,3.2,17,1000
8,14,10,30,100,899,9,0.15,3,18,1000
8,14,11,30,106,921,10,0.15,2.8000000000000000,19,1000
8,14,12,30,106,933,10,0.15,2.6,20,990
8,14,13,30,104,932,11,0.15,2.4000000000000000,21,990
8,14,14,30,406,159,11,0.15,2.3000000000000000,21,990
8,14,15,30,343,154,11,0.15,2.1,21,990
8,14,16,30,88,833,11,0.15,1.9000000000000000,21,990
8,14,17,30,170,167,10,0.15,1.5,20,990
8,14,18,30,53,567,11,0.15,1,18,990
8,14,19,30,19,0,12,0.15,0.9,16,990
8,14,20,30,0,0,10,0.15,1,14,990
8,14,21,30,0,0,10,0.15,1,14,990
8,14,22,30,0,0,9,0.15,1,13,990
8,14,23,30,0,0,9,0.15,1,12,990
8,15,0,30,0,0,9,0.15,1,12,990
8,15,1,30,0,0,9,0.15,1,11,990
8,15,2,30,0,0,8,0.15,1,11,990
8,15,3,30,0,0,8,0.15,0.9,11,990
8,15,4,30,0,0,8,0.15,0.9,11,990
8,15,5,30,0,0,8,0.15,0.8,11,990
8,15,6,30,15,0,9,0.15,0.9,12,1000
8,15,7,30,77,436,9,0.15,1.1,15,1000
8,15,8,30,148,453,9,0.15,0.6000000000000000,17,1000
8,15,9,30,149,663,10,0.15,0.6000000000000000,19,1000
8,15,10,30,200,673,10,0.15,1,20,1000
8,15,11,30,301,556,10,0.15,1.1,21,990
8,15,12,30,357,462,10,0.15,1.1,22,990
8,15,13,30,136,868,10,0.15,1,22,990
8,15,14,30,137,839,10,0.15,0.8,23,990
8,15,15,30,135,790,10,0.15,0.8,22,990
8,15,16,30,114,742,10,0.15,0.9,22,990
8,15,17,30,133,419,10,0.15,0.9,21,990
8,15,18,30,80,178,12,0.15,0.9,19,990
8,15,19,30,11,0,13,0.15,0.9,17,990
8,15,20,30,0,0,11,0.15,1,16,990
8,15,21,30,0,0,11,0.15,1,15,990
8,15,22,30,0,0,11,0.15,0.9,15,990
8,15,23,30,0,0,10,0.15,0.9,15,990
8,16,0,30,0,0,10,0.15,0.8,15,990
8,16,1,30,0,0,10,0.15,0.7000000000000000,15,990
8,16,2,30,0,0,10,0.15,0.6000000000000000,15,990
8,16,3,30,0,0,10,0.15,0.4,15,990
8,16,4,30,0,0,9,0.15,0.30000000000000000,15,990
8,16,5,30,0,0,9,0.15,0.30000000000000000,15,990
8,16,6,30,16,0,10,0.15,0.30000000000000000,15,990
8,16,7,30,103,160,10,0.15,0.7000000000000000,17,990
8,16,8,30,123,602,10,0.15,1.5,19,990
8,16,9,30,256,357,10,0.15,2,21,990
8,16,10,30,319,373,10,0.15,2.3000000000000000,22,990
8,16,11,30,152,821,11,0.15,2.4000000000000000,23,990
8,16,12,30,150,843,11,0.15,2.4000000000000000,24,990
8,16,13,30,429,250,11,0.15,2.3000000000000000,24,990
8,16,14,30,372,333,11,0.15,2.2,24,990
8,16,15,30,318,65,12,0.15,2.2,24,990
8,16,16,30,147,615,12,0.15,2.2,23,990
8,16,17,30,165,84,12,0.15,1.7000000000000000,22,990
8,16,18,30,70,294,14,0.15,1.1,19,990
8,16,19,30,10,0,14,0.15,1,17,990
8,16,20,30,0,0,13,0.15,1,16,990
8,16,21,30,0,0,12,0.15,1.1,15,1000
8,16,22,30,0,0,12,0.15,1.1,15,1000
8,16,23,30,0,0,12,0.15,1.1,14,1000
8,17,0,30,0,0,11,0.15,1.2000000000000000,14,1000
8,17,1,30,0,0,11,0.15,1.2000000000000000,13,1000
8,17,2,30,0,0,11,0.15,1.2000000000000000,13,1000
8,17,3,30,0,0,11,0.15,1.2000000000000000,13,1000
8,17,4,30,0,0,11,0.15,1.3,13,1000
8,17,5,30,0,0,11,0.15,1.6,13,1000
8,17,6,30,23,0,11,0.15,2.3000000000000000,15,1000
8,17,7,30,78,0,12,0.15,2.6,17,1000
8,17,8,30,150,434,12,0.15,2.9000000000000000,19,1000
8,17,9,30,181,563,12,0.15,3.2,21,1000
8,17,10,30,150,784,12,0.15,3,22,1000
8,17,11,30,160,813,12,0.15,2.8000000000000000,23,1000
8,17,12,30,168,821,13,0.15,2.6,24,1000
8,17,13,30,180,800,13,0.15,2.5,25,990
8,17,14,30,178,773,13,0.15,2.5,25,990
8,17,15,30,157,735,13,0.15,2.4000000000000000,25,990
8,17,16,30,162,567,13,0.15,2.2,24,990
8,17,17,30,92,601,13,0.15,1.7000000000000000,23,990
8,17,18,30,54,462,15,0.15,1.1,20,990
8,17,19,30,10,0,15,0.15,1.1,18,990
8,17,20,30,0,0,14,0.15,1.2000000000000000,17,990
8,17,21,30,0,0,14,0.15,1.4000000000000000,17,990
8,17,22,30,0,0,14,0.15,1.6,17,990
8,17,23,30,0,0,14,0.15,1.8,16,990
8,18,0,30,0,0,14,0.15,2,16,990
8,18,1,30,0,0,14,0.15,1.9000000000000000,15,990
8,18,2,30,0,0,14,0.15,1.8,14,990
8,18,3,30,0,0,13,0.15,1.7000000000000000,14,990
8,18,4,30,0,0,13,0.15,1.6,13,990
8,18,5,30,0,0,13,0.15,1.7000000000000000,13,990
8,18,6,30,27,150,14,0.15,2.2,15,990
8,18,7,30,81,455,14,0.15,2.2,17,1000
8,18,8,30,113,627,15,0.15,1.9000000000000000,21,1000
8,18,9,30,133,722,15,0.15,2,24,1000
8,18,10,30,151,772,15,0.15,1.9000000000000000,25,990
8,18,11,30,161,802,15,0.15,1.7000000000000000,26,990
8,18,12,30,409,340,15,0.15,1.5,26,990
8,18,13,30,350,31,15,0.15,1.2000000000000000,27,990
8,18,14,30,178,760,15,0.15,1.1,27,990
8,18,15,30,292,389,15,0.15,0.9,26,990
8,18,16,30,246,79,15,0.15,0.8,26,990
8,18,17,30,162,168,15,0.15,0.7000000000000000,25,990
8,18,18,30,69,370,16,0.15,0.6000000000000000,23,990
8,18,19,30,8,35,16,0.15,0.7000000000000000,21,990
8,18,20,30,0,0,15,0.15,0.8,20,990
8,18,21,30,0,0,15,0.15,0.9,19,990
8,18,22,30,0,0,14,0.15,1,18,990
8,18,23,30,0,0,14,0.15,1,17,990
8,19,0,30,0,0,14,0.15,1,17,990
8,19,1,30,0,0,14,0.15,1,16,990
8,19,2,30,0,0,13,0.15,1,16,990
8,19,3,30,0,0,13,0.15,1,15,990
8,19,4,30,0,0,13,0.15,1,15,990
8,19,5,30,0,0,12,0.15,0.9,15,990
8,19,6,30,26,143,13,0.15,1.3,17,990
8,19,7,30,83,444,13,0.15,1.7000000000000000,19,990
8,19,8,30,127,581,14,0.15,1.5,22,990
8,19,9,30,164,652,15,0.15,1.4000000000000000,25,990
8,19,10,30,163,746,16,0.15,1.4000000000000000,26,990
8,19,11,30,168,784,17,0.15,1.4000000000000000,27,990
8,19,12,30,173,796,17,0.15,1.5,28,990
8,19,13,30,399,343,17,0.15,1.6,28,990
8,19,14,30,342,397,17,0.15,1.6,28,990
8,19,15,30,215,618,17,0.15,1.6,28,990
8,19,16,30,185,548,17,0.15,1.4000000000000000,27,990
8,19,17,30,154,244,17,0.15,1.1,26,990
8,19,18,30,80,271,18,0.15,0.8,24,990
8,19,19,30,0,0,18,0.15,0.8,22,990
8,19,20,30,0,0,18,0.15,0.9,21,990
8,19,21,30,0,0,17,0.15,1,21,990
8,19,22,30,0,0,17,0.15,1,20,990
8,19,23,30,0,0,17,0.15,1,20,990
8,20,0,30,0,0,17,0.15,1,19,990
8,20,1,30,0,0,17,0.15,0.9,19,990
8,20,2,30,0,0,17,0.15,0.9,18,990
8,20,3,30,0,0,16,0.15,0.9,18,990
8,20,4,30,0,0,16,0.15,0.8,18,990
8,20,5,30,0,0,16,0.15,0.7000000000000000,18,990
8,20,6,30,24,52,17,0.15,0.9,19,990
8,20,7,30,81,358,17,0.15,1.2000000000000000,21,990
8,20,8,30,138,477,17,0.15,1.3,23,990
8,20,9,30,176,571,17,0.15,1.6,26,990
8,20,10,30,183,702,17,0.15,2,27,990
8,20,11,30,301,541,17,0.15,2.4000000000000000,28,990
8,20,12,30,437,173,17,0.15,2.5,29,990
8,20,13,30,341,482,17,0.15,2.5,29,990
8,20,14,30,273,577,17,0.15,2.4000000000000000,29,990
8,20,15,30,316,287,17,0.15,2.2,29,990
8,20,16,30,137,664,17,0.15,1.8,29,990
8,20,17,30,116,528,17,0.15,1.3,28,990
8,20,18,30,74,303,19,0.15,0.9,25,990
8,20,19,30,0,0,19,0.15,0.9,23,990
8,20,20,30,0,0,18,0.15,1,23,990
8,20,21,30,0,0,18,0.15,1,22,990
8,20,22,30,0,0,18,0.15,1,21,990
8,20,23,30,0,0,18,0.15,1,21,990
8,21,0,30,0,0,18,0.15,1,20,990
8,21,1,30,0,0,18,0.15,1.1,20,990
8,21,2,30,0,0,18,0.15,1,20,990
8,21,3,30,0,0,18,0.15,0.8,19,990
8,21,4,30,0,0,18,0.15,0.8,19,990
8,21,5,30,0,0,18,0.15,0.7000000000000000,19,990
8,21,6,30,24,83,18,0.15,0.9,20,990
8,21,7,30,92,362,19,0.15,1.1,22,990
8,21,8,30,133,539,19,0.15,1.1,24,990
8,21,9,30,157,648,19,0.15,1.1,26,990
8,21,10,30,158,740,19,0.15,1.3,27,990
8,21,11,30,168,773,19,0.15,1.6,28,990
8,21,12,30,173,788,19,0.15,1.9000000000000000,29,990
8,21,13,30,186,764,19,0.15,2.1,30,990
8,21,14,30,181,741,18,0.15,2.2,30,990
8,21,15,30,172,691,18,0.15,2.3000000000000000,30,990
8,21,16,30,157,606,18,0.15,2.1,29,990
8,21,17,30,128,470,18,0.15,1.6,28,990
8,21,18,30,75,267,20,0.15,1.1,26,990
8,21,19,30,0,0,20,0.15,1,23,990
8,21,20,30,0,0,19,0.15,1.1,23,990
8,21,21,30,0,0,19,0.15,1.2000000000000000,22,990
8,21,22,30,0,0,19,0.15,1.4000000000000000,22,990
8,21,23,30,0,0,19,0.15,1.5,22,990
8,22,0,30,0,0,19,0.15,1.6,22,990
8,22,1,30,0,0,19,0.15,1.8,21,990
8,22,2,30,0,0,19,0.15,2,21,990
8,22,3,30,0,0,19,0.15,2.1,21,990
8,22,4,30,0,0,19,0.15,2,21,990
8,22,5,30,0,0,19,0.15,2,21,990
8,22,6,30,14,0,19,0.15,2.4000000000000000,21,990
